Time,Traffic(#)
6/17/2022 22:59,1446
6/17/2022 23:59,879
6/18/2022 0:59,645
6/18/2022 1:59,442
6/18/2022 2:59,337
6/18/2022 3:59,435
6/18/2022 4:59,787
6/18/2022 5:59,1560
6/18/2022 6:59,2187
6/18/2022 7:59,3520
6/18/2022 8:59,4850
6/18/2022 9:59,5661
6/18/2022 10:59,6259
6/18/2022 11:59,6582
6/18/2022 12:59,6331
6/18/2022 13:59,6353
6/18/2022 14:59,6105
6/18/2022 15:59,5998
6/18/2022 16:59,5387
6/18/2022 17:59,4565
6/18/2022 18:59,3780
6/18/2022 19:59,3255
6/18/2022 20:59,2782
6/18/2022 21:59,2018
6/18/2022 22:59,1478
6/18/2022 23:59,963
6/19/2022 0:59,610
6/19/2022 1:59,398
6/19/2022 2:59,307
6/19/2022 3:59,352
6/19/2022 4:59,533
6/19/2022 5:59,949
6/19/2022 6:59,1399
6/19/2022 7:59,2154
6/19/2022 8:59,3464
6/19/2022 9:59,4729
6/19/2022 10:59,5613
6/19/2022 11:59,6374
6/19/2022 12:59,6522
6/19/2022 13:59,6906
6/19/2022 14:59,7024
6/19/2022 15:59,6643
6/19/2022 16:59,5941
6/19/2022 17:59,5184
6/19/2022 18:59,4495
6/19/2022 19:59,3743
6/19/2022 20:59,2608
6/19/2022 21:59,1603
6/19/2022 22:59,956
6/19/2022 23:59,525
6/20/2022 0:59,320
6/20/2022 1:59,265
6/20/2022 2:59,365
6/20/2022 3:59,773
6/20/2022 4:59,2240
6/20/2022 5:59,5251
6/20/2022 6:59,6621
6/20/2022 7:59,5812
6/20/2022 8:59,4843
6/20/2022 9:59,4946
6/20/2022 10:59,5276
6/20/2022 11:59,5351
6/20/2022 12:59,5529
6/20/2022 13:59,5777
6/20/2022 14:59,6823
6/20/2022 15:59,7964
6/20/2022 16:59,7366
6/20/2022 17:59,4970
6/20/2022 18:59,3786
6/20/2022 19:59,3078
6/20/2022 20:59,2112
6/20/2022 21:59,1413
6/20/2022 22:59,998
6/20/2022 23:59,607
6/21/2022 0:59,458
6/21/2022 1:59,309
6/21/2022 2:59,427
6/21/2022 3:59,793
6/21/2022 4:59,2322
6/21/2022 5:59,5367
6/21/2022 6:59,6791
6/21/2022 7:59,5886
6/21/2022 8:59,5043
6/21/2022 9:59,4930
6/21/2022 10:59,4984
6/21/2022 11:59,5145
6/21/2022 12:59,5068
6/21/2022 13:59,5585
6/21/2022 14:59,7104
6/21/2022 15:59,8063
6/21/2022 16:59,7411
6/21/2022 17:59,5436
6/21/2022 18:59,3824
6/21/2022 19:59,3199
6/21/2022 20:59,2530
6/21/2022 21:59,1595
6/21/2022 22:59,1063
6/21/2022 23:59,718
6/22/2022 0:59,427
6/22/2022 1:59,352
6/22/2022 2:59,433
6/22/2022 3:59,785
6/22/2022 4:59,2346
6/22/2022 5:59,5145
6/22/2022 6:59,6532
6/22/2022 7:59,5657
6/22/2022 8:59,4916
6/22/2022 9:59,4792
6/22/2022 10:59,5156
6/22/2022 11:59,5282
6/22/2022 12:59,4868
6/22/2022 13:59,4597
6/22/2022 14:59,6045
6/22/2022 15:59,7778
6/22/2022 16:59,7341
6/22/2022 17:59,5411
6/22/2022 18:59,4045
6/22/2022 19:59,3317
6/22/2022 20:59,2586
6/22/2022 21:59,1632
6/22/2022 22:59,1016
6/22/2022 23:59,611
6/23/2022 0:59,407
6/23/2022 1:59,404
6/23/2022 2:59,457
6/23/2022 3:59,736
6/23/2022 4:59,2308
6/23/2022 5:59,5147
6/23/2022 6:59,6471
6/23/2022 7:59,5691
6/23/2022 8:59,4665
6/23/2022 9:59,4977
6/23/2022 10:59,5077
6/23/2022 11:59,5159
6/23/2022 12:59,5331
6/23/2022 13:59,5967
6/23/2022 14:59,7005
6/23/2022 15:59,8242
6/23/2022 16:59,7248
6/23/2022 17:59,5686
6/23/2022 18:59,3908
6/23/2022 19:59,3389
6/23/2022 20:59,2515
6/23/2022 21:59,1702
6/23/2022 22:59,1065
6/23/2022 23:59,689
6/24/2022 0:59,472
6/24/2022 1:59,409
6/24/2022 2:59,411
6/24/2022 3:59,725
6/24/2022 4:59,1936
6/24/2022 5:59,4358
6/24/2022 6:59,5694
6/24/2022 7:59,5376
6/24/2022 8:59,5249
6/24/2022 9:59,5542
6/24/2022 10:59,6403
6/24/2022 11:59,7106
6/24/2022 12:59,7665
6/24/2022 13:59,8058
6/24/2022 14:59,8517
6/24/2022 15:59,8784
6/24/2022 16:59,8186
6/24/2022 17:59,6519
6/24/2022 18:59,4731
6/24/2022 19:59,3659
6/24/2022 20:59,2953
6/24/2022 21:59,2001
6/24/2022 22:59,1507
6/24/2022 23:59,938
6/25/2022 0:59,619
6/25/2022 1:59,547
6/25/2022 2:59,385
6/25/2022 3:59,452
6/25/2022 4:59,911
6/25/2022 5:59,1867
6/25/2022 6:59,2757
6/25/2022 7:59,4030
6/25/2022 8:59,5309
6/25/2022 9:59,6206
6/25/2022 10:59,6827
6/25/2022 11:59,7461
6/25/2022 12:59,6990
6/25/2022 13:59,6495
6/25/2022 14:59,6383
6/25/2022 15:59,5852
6/25/2022 16:59,5238
6/25/2022 17:59,4459
6/25/2022 18:59,3589
6/25/2022 19:59,3525
6/25/2022 20:59,2958
6/25/2022 21:59,2251
6/25/2022 22:59,1568
6/25/2022 23:59,1045
6/26/2022 0:59,678
6/26/2022 1:59,597
6/26/2022 2:59,361
6/26/2022 3:59,363
6/26/2022 4:59,570
6/26/2022 5:59,1140
6/26/2022 6:59,1568
6/26/2022 7:59,2557
6/26/2022 8:59,3822
6/26/2022 9:59,4904
6/26/2022 10:59,6142
6/26/2022 11:59,6904
6/26/2022 12:59,7325
6/26/2022 13:59,7434
6/26/2022 14:59,7368
6/26/2022 15:59,7033
6/26/2022 16:59,6387
6/26/2022 17:59,5666
6/26/2022 18:59,4605
6/26/2022 19:59,3728
6/26/2022 20:59,2782
6/26/2022 21:59,1851
6/26/2022 22:59,1195
6/26/2022 23:59,622
6/27/2022 0:59,377
6/27/2022 1:59,296
6/27/2022 2:59,347
6/27/2022 3:59,793
6/27/2022 4:59,2378
6/27/2022 5:59,5357
6/27/2022 6:59,6399
6/27/2022 7:59,5873
6/27/2022 8:59,5206
6/27/2022 9:59,5143
6/27/2022 10:59,5259
6/27/2022 11:59,5383
6/27/2022 12:59,5345
6/27/2022 13:59,5557
6/27/2022 14:59,5171
6/27/2022 15:59,6659
6/27/2022 16:59,7368
6/27/2022 17:59,5181
6/27/2022 18:59,3817
6/27/2022 19:59,3116
6/27/2022 20:59,2333
6/27/2022 21:59,1493
6/27/2022 22:59,993
6/27/2022 23:59,623
6/28/2022 0:59,435
6/28/2022 1:59,319
6/28/2022 2:59,422
6/28/2022 3:59,822
6/28/2022 4:59,2267
6/28/2022 5:59,5317
6/28/2022 6:59,6654
6/28/2022 7:59,5680
6/28/2022 8:59,4976
6/28/2022 9:59,4980
6/28/2022 10:59,5283
6/28/2022 11:59,5177
6/28/2022 12:59,5325
6/28/2022 13:59,5811
6/28/2022 14:59,7073
6/28/2022 15:59,8382
6/28/2022 16:59,7616
6/28/2022 17:59,5645
6/28/2022 18:59,4008
6/28/2022 19:59,3253
6/28/2022 20:59,2331
