Date,HOEP and Global Adjustment
12/30/2022,62.85
12/30/2022,62.85
12/30/2022,62.85
12/30/2022,62.85
12/30/2022,62.85
12/30/2022,62.85
12/30/2022,63.68
12/30/2022,68.57
12/30/2022,68.29
12/30/2022,71.94
12/30/2022,76.18
12/30/2022,75.57
12/30/2022,68.59
12/30/2022,64.54
12/30/2022,73.1
12/30/2022,82.8
12/30/2022,81.27
12/30/2022,97.3
12/30/2022,101.99
12/30/2022,102.19
12/30/2022,103.53
12/30/2022,101.85
12/31/2022,86.23
12/31/2022,86.39
12/31/2022,95.22
12/31/2022,76.55
12/31/2022,75.59
12/31/2022,69.52
12/31/2022,72.61
12/31/2022,75.23
12/31/2022,101.74
12/31/2022,102.12
12/31/2022,101.24
12/31/2022,105.13
12/31/2022,102.98
12/31/2022,102.96
12/31/2022,103
12/31/2022,103.31
12/31/2022,104.34
12/31/2022,104.93
12/31/2022,102.04
12/31/2022,103.75
12/31/2022,109.6
12/31/2022,103.97
12/31/2022,100.8
12/31/2022,86.14
